Timestamp,Milliseconds,X,Y,Z
2022-05-19 23:34:50,1,-0.45095825,3.3090057,9.58667
2022-05-19 23:34:50,10,-0.45095825,3.3090057,9.58667
2022-05-19 23:34:51,20,-0.45814514,3.230011,9.385559
2022-05-19 23:34:51,31,-0.49884033,3.2491608,9.280212
2022-05-19 23:34:51,40,-0.40307617,3.2946472,9.040802
2022-05-19 23:34:51,50,-0.37194824,3.332962,8.980942
2022-05-19 23:34:51,61,-0.4629364,3.3473206,9.045593
2022-05-19 23:34:51,70,-0.5323639,3.3353424,9.15332
2022-05-19 23:34:51,80,-0.5060272,3.320984,9.3233185
2022-05-19 23:34:51,91,-0.43180847,3.3473206,9.450211
2022-05-19 23:34:51,100,-0.28337097,3.3712616,9.531616
2022-05-19 23:34:51,111,-0.20675659,3.3952026,9.435837
2022-05-19 23:34:51,120,-0.16127014,3.4023895,9.42627
2022-05-19 23:34:51,131,-0.22590637,3.399994,9.414291
2022-05-19 23:34:51,140,-0.31689453,3.4694214,9.385559
2022-05-19 23:34:51,150,-0.34083557,3.4766083,9.431061
2022-05-19 23:34:51,161,-0.5180054,3.5149078,9.474152
2022-05-19 23:34:51,170,-0.5227814,3.4454803,9.519638
2022-05-19 23:34:51,180,-0.44378662,3.4694214,9.440628
2022-05-19 23:34:51,191,-0.40786743,3.5101318,9.306549
2022-05-19 23:34:51,200,-0.34083557,3.5244904,9.196426
2022-05-19 23:34:51,210,-0.2857666,3.5364685,9.040802
2022-05-19 23:34:51,221,-0.19717407,3.605896,8.99292
2022-05-19 23:34:51,231,-0.21632385,3.629837,8.930664
2022-05-19 23:34:51,240,-0.21394348,3.6729279,8.988129
2022-05-19 23:34:51,250,-0.24266052,3.6585693,9.198822
2022-05-19 23:34:51,260,-0.32885742,3.581955,9.294586
2022-05-19 23:34:51,271,-0.45814514,3.629837,9.285004
2022-05-19 23:34:51,280,-0.5539093,3.629837,9.318527
2022-05-19 23:34:51,291,-0.43180847,3.6274414,9.237122
2022-05-19 23:34:51,300,-0.37434387,3.6753235,9.17009
2022-05-19 23:34:51,311,-0.34561157,3.7136383,9.01207
2022-05-19 23:34:51,320,-0.2570343,3.763916,8.822922
2022-05-19 23:34:51,330,-0.2402649,3.7543335,8.798981
2022-05-19 23:34:51,341,-0.30491638,3.7591248,8.619415
2022-05-19 23:34:51,350,-0.43180847,3.7567291,8.710403
2022-05-19 23:34:51,360,-0.4844818,3.7112427,8.8971405
2022-05-19 23:34:51,371,-0.3695526,3.6154633,9.062347
2022-05-19 23:34:51,380,-0.33364868,3.5628052,9.126984
2022-05-19 23:34:51,391,-0.34083557,3.5843506,9.213181
2022-05-19 23:34:51,400,-0.2977295,3.5364685,9.246704
2022-05-19 23:34:51,410,-0.1995697,3.5436401,9.361618
2022-05-19 23:34:51,421,-0.13014221,3.5699768,9.366409
2022-05-19 23:34:51,430,-0.07267761,3.5723724,9.335281
2022-05-19 23:34:51,441,-0.046340942,3.5364685,9.263458
2022-05-19 23:34:51,450,-0.22111511,3.5699768,9.203598
2022-05-19 23:34:51,462,-0.41026306,3.574768,9.143753
2022-05-19 23:34:51,470,-0.47729492,3.6250458,9.081497
2022-05-19 23:34:51,481,-0.39588928,3.598709,8.968979
2022-05-19 23:34:51,490,-0.41505432,3.6322327,8.839691
2022-05-19 23:34:51,500,-0.32885742,3.6753235,8.705612
2022-05-19 23:34:51,511,-0.15408325,3.660965,8.760681
2022-05-19 23:34:51,520,-0.11576843,3.6729279,8.8349
2022-05-19 23:34:51,530,-0.12295532,3.6011047,9.026428
2022-05-19 23:34:51,540,-0.15168762,3.550827,9.39035
2022-05-19 23:34:51,551,-0.228302,3.6082916,9.526825
2022-05-19 23:34:51,560,-0.30252075,3.6274414,9.507675
2022-05-19 23:34:51,570,-0.32406616,3.72081,9.443024
2022-05-19 23:34:51,581,-0.2977295,3.744751,9.244308
2022-05-19 23:34:51,591,-0.2977295,3.842926,9.021652
2022-05-19 23:34:51,600,-0.31689453,3.8500977,8.964188
2022-05-19 23:34:51,610,-0.34321594,4.0105133,8.789413
2022-05-19 23:34:51,621,-0.30252075,4.0105133,8.837296
2022-05-19 23:34:51,630,-0.32406616,3.9841766,8.9761505
2022-05-19 23:34:51,640,-0.446167,4.0224915,9.119812
2022-05-19 23:34:51,651,-0.48927307,4.0105133,9.258667
2022-05-19 23:34:51,660,-0.4342041,3.9961548,9.2491
2022-05-19 23:34:51,670,-0.37913513,4.020096,9.2682495
2022-05-19 23:34:51,681,-0.3480072,4.0272675,9.280212
2022-05-19 23:34:51,690,-0.36717224,4.041641,9.316132
2022-05-19 23:34:51,700,-0.42222595,4.0943146,9.4023285
2022-05-19 23:34:51,711,-0.5419464,4.0895233,9.536392
2022-05-19 23:34:51,720,-0.5610962,4.075165,9.727936
2022-05-19 23:34:51,730,-0.4844818,4.000931,9.945801
2022-05-19 23:34:51,741,-0.4342041,3.9626312,10.0703125
2022-05-19 23:34:51,750,-0.36717224,3.9147491,10.170868
2022-05-19 23:34:51,760,-0.33364868,3.902771,10.223541
2022-05-19 23:34:51,770,-0.4701233,3.933899,10.259445
2022-05-19 23:34:51,781,-0.5323639,3.8860168,10.2881775
2022-05-19 23:34:51,790,-0.56588745,3.8955994,10.264236
2022-05-19 23:34:51,801,-0.6472931,3.8955994,10.312119
2022-05-19 23:34:51,810,-0.7191162,3.8596802,10.273819
2022-05-19 23:34:51,820,-0.70713806,3.8333435,10.15889
2022-05-19 23:34:51,831,-0.5922241,3.926712,9.98172
2022-05-19 23:34:51,840,-0.46533203,3.988968,9.830887
2022-05-19 23:34:51,850,-0.37194824,4.000931,9.677658
2022-05-19 23:34:51,860,-0.40307617,3.974594,9.500488
2022-05-19 23:34:51,871,-0.5754547,3.9003754,9.466965
2022-05-19 23:34:51,880,-0.6472931,3.8644714,9.555557
2022-05-19 23:34:51,891,-0.8364258,3.7016602,9.72554
2022-05-19 23:34:51,900,-0.8316345,3.617859,9.8237
2022-05-19 23:34:51,910,-0.8747406,3.4646301,10.02002
2022-05-19 23:34:51,920,-0.9465637,3.4047852,10.273819
2022-05-19 23:34:51,931,-0.80052185,3.3521118,10.312119
2022-05-19 23:34:51,940,-0.59939575,3.2994385,10.201981
2022-05-19 23:34:51,950,-0.50842285,3.2994385,9.96257
2022-05-19 23:34:51,961,-0.50123596,3.2443695,9.759064
2022-05-19 23:34:51,970,-0.5467377,3.1773376,9.560333
2022-05-19 23:34:51,981,-0.6113739,3.1054993,9.411896
2022-05-19 23:34:51,990,-0.6185608,3.0193176,9.414291
2022-05-19 23:34:51,1001,-0.7023468,2.9450989,9.48851
2022-05-19 23:34:51,1010,-0.7023468,2.9019928,9.668076
2022-05-19 23:34:52,1021,-0.52996826,2.8660889,9.797363
2022-05-19 23:34:52,1030,-0.26660156,2.79187,9.761459
2022-05-19 23:34:52,1040,-0.003250122,2.8014374,9.610626
2022-05-19 23:34:52,1051,0.19546509,2.8756561,9.342468
2022-05-19 23:34:52,1060,0.31518555,2.913971,9.079102
2022-05-19 23:34:52,1071,0.30799866,2.9546661,8.820526
2022-05-19 23:34:52,1081,0.28645325,2.9905853,8.648148
2022-05-19 23:34:52,1090,0.14758301,3.0935364,8.506897
2022-05-19 23:34:52,1101,0.11167908,3.1486053,8.425491
2022-05-19 23:34:52,1110,0.23617554,3.1845093,8.279449
2022-05-19 23:34:52,1121,0.37025452,3.2922516,8.274658
2022-05-19 23:34:52,1130,0.55459595,3.3592987,8.260284
2022-05-19 23:34:52,1140,0.6719208,3.3401337,8.408722
2022-05-19 23:34:52,1151,0.791626,3.4191437,8.590683
2022-05-19 23:34:52,1160,0.8131714,3.4023895,8.686462
2022-05-19 23:34:52,1171,0.7844391,3.3975983,8.693634
2022-05-19 23:34:52,1180,0.7748718,3.4119568,8.664902
2022-05-19 23:34:52,1190,0.71022034,3.4191437,8.523651
2022-05-19 23:34:52,1201,0.6264343,3.4981537,8.358444
2022-05-19 23:34:52,1210,0.4756012,3.5771637,8.358444
2022-05-19 23:34:52,1220,0.48516846,3.574768,8.415909
2022-05-19 23:34:52,1231,0.49235535,3.495758,8.4422455
2022-05-19 23:34:52,1240,0.41334534,3.4909668,8.628998
