Timestamp,Milliseconds,X,Y,Z
2022-05-19 23:32:16,4,-1.1620331,4.8843994,8.672089
2022-05-19 23:32:16,15,-1.0734558,4.961014,8.413513
2022-05-19 23:32:16,24,-1.1165466,4.953827,8.368027
2022-05-19 23:32:16,34,-1.0734558,4.9203033,8.353668
2022-05-19 23:32:16,45,-1.2410431,4.961014,8.423096
2022-05-19 23:32:16,54,-1.2793579,4.9753723,8.473373
2022-05-19 23:32:16,65,-1.1452789,4.9131317,8.57872
2022-05-19 23:32:16,74,-1.0495148,4.8580627,8.636185
2022-05-19 23:32:16,84,-1.0327606,4.68808,8.844467
2022-05-19 23:32:16,94,-1.0973969,4.6210327,9.026428
2022-05-19 23:32:16,105,-1.2147064,4.60907,9.062347
2022-05-19 23:32:16,114,-1.1979523,4.53006,9.220367
2022-05-19 23:32:16,124,-1.2434387,4.4342804,9.23233
2022-05-19 23:32:16,135,-1.2147064,4.4462585,9.150925
2022-05-19 23:32:16,145,-1.1955566,4.4414673,9.059952
2022-05-19 23:32:16,154,-1.0686646,4.472595,8.966583
2022-05-19 23:32:16,164,-0.93937683,4.491745,8.923477
2022-05-19 23:32:16,175,-0.82206726,4.455841,8.925873
2022-05-19 23:32:16,184,-0.8316345,4.4031677,8.928268
2022-05-19 23:32:16,195,-0.8747406,4.4534454,8.849258
2022-05-19 23:32:16,204,-0.87953186,4.4701996,8.801376
2022-05-19 23:32:16,214,-0.86276245,4.424713,8.789413
2022-05-19 23:32:16,225,-0.7981262,4.4390717,8.789413
2022-05-19 23:32:16,234,-0.6688385,4.4462585,8.873199
2022-05-19 23:32:16,245,-0.4748993,4.4893494,8.923477
2022-05-19 23:32:16,254,-0.31689453,4.539627,8.957001
2022-05-19 23:32:16,264,-0.26660156,4.594696,9.026428
2022-05-19 23:32:16,274,-0.3360443,4.661743,9.009674
2022-05-19 23:32:16,284,-0.38871765,4.7000427,8.8971405
2022-05-19 23:32:16,294,-0.3695526,4.69046,8.715195
2022-05-19 23:32:16,305,-0.43659973,4.7622986,8.631393
2022-05-19 23:32:16,314,-0.54434204,4.831726,8.545197
2022-05-19 23:32:16,324,-0.5610962,4.8053894,8.583511
2022-05-19 23:32:16,336,-0.48687744,4.824539,8.636185
2022-05-19 23:32:16,344,-0.40307617,4.8221436,8.674484
2022-05-19 23:32:16,355,-0.27378845,4.8652496,8.796585
2022-05-19 23:32:16,364,-0.33843994,4.898758,8.942642
2022-05-19 23:32:16,375,-0.5060272,4.9011536,9.038406
2022-05-19 23:32:16,384,-0.62812805,4.9969177,9.036011
2022-05-19 23:32:16,394,-0.659256,4.9993134,8.957001
2022-05-19 23:32:16,405,-0.6401062,5.0041046,8.839691
2022-05-19 23:32:16,414,-0.6185608,5.0280457,8.753494
2022-05-19 23:32:16,424,-0.6377106,5.032837,8.712799
2022-05-19 23:32:16,434,-0.7191162,5.037628,8.703217
2022-05-19 23:32:16,444,-0.73347473,5.001709,8.748703
2022-05-19 23:32:16,455,-0.7406616,5.0232544,8.851654
2022-05-19 23:32:16,464,-0.8076935,5.032837,9.024033
2022-05-19 23:32:16,474,-0.88430786,5.0304413,9.217972
