Timestamp,Milliseconds,X,Y,Z
2022-05-19 23:33:40,1,-0.9154358,4.369644,9.07193
2022-05-19 23:33:40,12,-0.98246765,4.357666,8.983337
2022-05-19 23:33:40,21,-1.217102,4.3193665,8.810959
2022-05-19 23:33:40,32,-1.2530212,4.305008,8.712799
2022-05-19 23:33:40,41,-1.1811981,4.2882385,8.583511
2022-05-19 23:33:40,52,-1.1907654,4.3026123,8.667297
2022-05-19 23:33:40,62,-1.303299,4.2834473,8.784622
2022-05-19 23:33:40,71,-1.3415985,4.202057,9.000092
2022-05-19 23:33:40,82,-1.3751221,4.1661377,9.174881
2022-05-19 23:33:40,91,-1.4349823,4.1134644,9.368805
2022-05-19 23:33:40,101,-1.5427246,4.099106,9.392746
2022-05-19 23:33:40,112,-1.5235596,4.099106,9.332886
2022-05-19 23:33:40,122,-1.4924469,4.108673,9.2491
2022-05-19 23:33:40,131,-1.4421692,4.108673,9.184448
2022-05-19 23:33:40,142,-1.3871002,4.091919,9.103043
2022-05-19 23:33:40,151,-1.4253998,4.127823,8.957001
2022-05-19 23:33:40,161,-1.5307465,4.156555,8.741516
2022-05-19 23:33:40,172,-1.6408844,4.1733246,8.619415
2022-05-19 23:33:40,181,-1.7653809,4.2164154,8.624207
2022-05-19 23:33:40,191,-1.8348083,4.230774,8.593079
2022-05-19 23:33:40,202,-1.6624298,4.13501,8.6002655
2022-05-19 23:33:40,211,-1.4421692,4.139801,8.655334
2022-05-19 23:33:40,222,-1.3583679,4.21402,8.777435
2022-05-19 23:33:40,231,-1.3751221,4.225998,8.839691
2022-05-19 23:33:40,242,-1.4134369,4.235565,8.930664
2022-05-19 23:33:40,251,-1.5139923,4.242752,8.885178
2022-05-19 23:33:40,262,-1.5690613,4.2954254,8.772644
2022-05-19 23:33:40,271,-1.6289062,4.316971,8.722366
2022-05-19 23:33:40,281,-1.6504517,4.340912,8.557175
2022-05-19 23:33:40,292,-1.619339,4.3193665,8.408722
2022-05-19 23:33:40,301,-1.5259552,4.3552856,8.272263
2022-05-19 23:33:40,312,-1.4493408,4.376831,8.200439
2022-05-19 23:33:40,321,-1.2937164,4.4103394,8.205215
2022-05-19 23:33:40,331,-1.2027435,4.3863983,8.291412
2022-05-19 23:33:40,342,-1.1811981,4.364853,8.447037
2022-05-19 23:33:40,351,-1.1764069,4.338516,8.660126
2022-05-19 23:33:40,362,-1.2865448,4.3504944,8.945038
2022-05-19 23:33:40,371,-1.4589233,4.297821,9.150925
2022-05-19 23:33:40,381,-1.5379333,4.2690887,9.282608
2022-05-19 23:33:40,392,-1.521164,4.27388,9.33049
2022-05-19 23:33:40,401,-1.4397736,4.3265533,9.1892395
2022-05-19 23:33:40,412,-1.32724,4.376831,8.81575
2022-05-19 23:33:40,421,-1.303299,4.388794,8.693634
2022-05-19 23:33:40,432,-1.2338715,4.506119,8.514069
2022-05-19 23:33:40,441,-1.1356964,4.522873,8.463791
2022-05-19 23:33:40,451,-0.8747406,4.585129,8.449432
2022-05-19 23:33:40,462,-0.64250183,4.570755,8.588287
2022-05-19 23:33:40,471,-0.7861481,4.594696,8.767853
2022-05-19 23:33:40,481,-0.9848633,4.6210327,8.949814
2022-05-19 23:33:40,492,-1.0495148,4.6042786,9.016861
2022-05-19 23:33:40,501,-1.054306,4.642578,8.842087
2022-05-19 23:33:40,512,-1.0112,4.7024384,8.667297
2022-05-19 23:33:40,521,-0.9872589,4.697647,8.494919
2022-05-19 23:33:40,531,-0.94177246,4.7622986,8.34169
2022-05-19 23:33:40,542,-0.92741394,4.7814484,8.298599
2022-05-19 23:33:40,552,-0.87953186,4.7814484,8.286621
2022-05-19 23:33:40,561,-0.7669983,4.7575073,8.353668
2022-05-19 23:33:40,572,-0.70713806,4.692856,8.502106
2022-05-19 23:33:40,581,-0.7478485,4.649765,8.765472
2022-05-19 23:33:40,591,-0.83403015,4.5659637,8.899536
2022-05-19 23:33:40,602,-0.975296,4.539627,8.971359
2022-05-19 23:33:40,611,-1.138092,4.546814,8.918701
2022-05-19 23:33:40,622,-1.2506256,4.5372314,8.8349
2022-05-19 23:33:41,631,-1.2602081,4.5420227,8.684067
2022-05-19 23:33:41,642,-1.2530212,4.5444183,8.514069
2022-05-19 23:33:41,651,-1.2745667,4.601883,8.329727
2022-05-19 23:33:41,662,-1.2266846,4.6401825,8.241135
2022-05-19 23:33:41,671,-1.1883698,4.642578,8.214798
2022-05-19 23:33:41,681,-1.1572571,4.642578,8.320145
2022-05-19 23:33:41,692,-1.0758514,4.60907,8.406342
2022-05-19 23:33:41,701,-1.059082,4.649765,8.49971
2022-05-19 23:33:41,712,-1.1069794,4.5994873,8.593079
2022-05-19 23:33:41,721,-1.1835938,4.6234283,8.655334
2022-05-19 23:33:41,732,-1.3727264,4.7311707,8.810959
2022-05-19 23:33:41,741,-1.303299,4.6210327,8.731949
2022-05-19 23:33:41,751,-1.2913208,4.606674,8.573929
2022-05-19 23:33:41,762,-1.3392181,4.637802,8.487732
2022-05-19 23:33:41,771,-1.3415985,4.6210327,8.36084
2022-05-19 23:33:41,782,-1.1883698,4.745529,8.569138
2022-05-19 23:33:41,791,-1.3559723,4.630615,8.305786
2022-05-19 23:33:41,801,-1.3104858,4.6473694,8.380005
2022-05-19 23:33:41,812,-1.1955566,4.6521606,8.506897
2022-05-19 23:33:41,821,-1.0710602,4.6641235,8.765472
2022-05-19 23:33:41,831,-1.0854187,4.6210327,8.8349
2022-05-19 23:33:41,842,-1.035141,4.5923004,8.801376
2022-05-19 23:33:41,851,-1.0159912,4.606674,8.664902
2022-05-19 23:33:41,861,-1.0016327,4.685684,8.698425
2022-05-19 23:33:41,872,-0.9848633,4.656952,8.504501
2022-05-19 23:33:41,881,-0.8436127,4.656952,8.210007
2022-05-19 23:33:41,891,-0.61376953,4.7551117,8.128601
2022-05-19 23:33:41,902,-0.46533203,4.8843994,7.862854
2022-05-19 23:33:41,911,-0.41744995,4.92749,7.9394684
2022-05-19 23:33:41,922,-0.37434387,4.8772125,8.236343
2022-05-19 23:33:41,931,-0.46054077,4.843689,8.564346
2022-05-19 23:33:41,941,-0.5515137,4.800598,8.906723
2022-05-19 23:33:41,952,-0.73347473,4.716797,9.103043
2022-05-19 23:33:41,961,-0.8388214,4.649765,9.112625
2022-05-19 23:33:41,972,-0.9369812,4.680893,9.076706
2022-05-19 23:33:41,981,-0.94895935,4.6473694,8.930664
2022-05-19 23:33:41,992,-0.84121704,4.618637,8.901932
2022-05-19 23:33:41,1001,-0.6089783,4.613846,8.7343445
2022-05-19 23:33:41,1011,-0.5730591,4.673706,8.664902
2022-05-19 23:33:41,1022,-0.73347473,4.673706,8.906723
2022-05-19 23:33:41,1031,-0.76460266,4.6473694,9.000092
2022-05-19 23:33:41,1041,-0.7789612,4.4941406,9.213181
2022-05-19 23:33:41,1052,-0.6975708,4.506119,9.335281
2022-05-19 23:33:41,1061,-0.48687744,4.5970917,9.462173
2022-05-19 23:33:41,1072,-0.45335388,4.618637,9.373596
2022-05-19 23:33:41,1081,-0.3935089,4.601883,9.378387
2022-05-19 23:33:41,1092,-0.47729492,4.5755463,9.462173
2022-05-19 23:33:41,1101,-0.50842285,4.6354065,9.495697
2022-05-19 23:33:41,1111,-0.69277954,4.6713104,9.545975
2022-05-19 23:33:41,1121,-0.7765808,4.6114655,9.615402
2022-05-19 23:33:41,1131,-0.78375244,4.6114655,9.639343
2022-05-19 23:33:41,1142,-0.7813568,4.704834,9.7854
2022-05-19 23:33:41,1151,-0.6688385,4.8604584,9.682449
2022-05-19 23:33:41,1161,-0.4701233,4.965805,9.4861145
2022-05-19 23:33:41,1172,-0.3192749,5.0424194,9.165298
2022-05-19 23:33:41,1181,-0.29533386,5.1884613,8.940247
2022-05-19 23:33:41,1191,-0.43180847,5.2435303,8.825317
